Student_ID,Student_Name,Branch,CGPA,Skills,Company,Salary_LPA,Placement_Status,Year
STU1146,Student 1146,ECE,7.86,"Data Analysis, React, Excel, AutoCAD",TCS,5.97,Placed,2022
STU1147,Student 1147,ISE,6.91,React,L&T,8.61,Placed,2026
STU1148,Student 1148,ECE,8.12,"SQL, AutoCAD, React",Not Placed,0.0,Not Placed,2024
STU1149,Student 1149,EEE,8.25,"Java, Machine Learning, C++, AWS",Not Placed,0.0,Not Placed,2025
STU1150,Student 1150,ECE,8.87,Machine Learning,Capgemini,7.17,Placed,2023
STU1151,Student 1151,CSE,9.15,"AutoCAD, Python, Data Analysis, Excel",Bosch,8.28,Placed,2023
STU1152,Student 1152,EEE,7.58,"Java, JavaScript, AutoCAD, Excel",Not Placed,0.0,Not Placed,2024
STU1153,Student 1153,CSE,8.21,"C++, React, AWS, Java",Oracle,9.56,Placed,2022
STU1154,Student 1154,CSE,6.01,"AutoCAD, Python, Machine Learning, Excel",Not Placed,0.0,Not Placed,2025
STU1155,Student 1155,EEE,6.5,AWS,Not Placed,0.0,Not Placed,2023
STU1156,Student 1156,ME,7.98,"C++, Machine Learning, AWS",TCS,5.85,Placed,2023
STU1157,Student 1157,EEE,5.54,React,Not Placed,0.0,Not Placed,2022
STU1158,Student 1158,ME,6.87,AutoCAD,Not Placed,0.0,Not Placed,2023
STU1159,Student 1159,CSE,6.42,"SQL, Excel, C++, AutoCAD",Not Placed,0.0,Not Placed,2023
STU1160,Student 1160,ISE,6.51,"Machine Learning, SQL, Python",Not Placed,0.0,Not Placed,2025
STU1161,Student 1161,CSE,5.7,"Java, React, C++",TCS,4.41,Placed,2024
STU1162,Student 1162,ISE,7.78,AutoCAD,IBM,6.16,Placed,2026
STU1163,Student 1163,CSE,9.37,"React, AWS, JavaScript",Amazon,20.84,Placed,2024
STU1164,Student 1164,EEE,8.48,"SQL, AutoCAD, Data Analysis",IBM,6.55,Placed,2023
STU1165,Student 1165,CSE,5.68,"Data Analysis, C++, Excel",Capgemini,5.09,Placed,2025
STU1166,Student 1166,CSE,9.06,Python,Cognizant,8.38,Placed,2022
STU1167,Student 1167,EEE,6.38,"JavaScript, Excel, React",Not Placed,0.0,Not Placed,2023
STU1168,Student 1168,CSE,8.87,"Excel, React, Python, AutoCAD",IBM,9.08,Placed,2023
STU1169,Student 1169,ISE,8.95,"AWS, JavaScript, Machine Learning, Python",Tech Mahindra,6.05,Placed,2022
STU1170,Student 1170,CSE,7.8,"Java, JavaScript, AWS, C++",Not Placed,0.0,Not Placed,2025
STU1171,Student 1171,EEE,6.83,"JavaScript, Python",Oracle,8.67,Placed,2024
STU1172,Student 1172,ISE,8.48,"JavaScript, Python, C++",Deloitte,11.68,Placed,2023
STU1173,Student 1173,ISE,6.76,"Data Analysis, React, Excel, AutoCAD",Deloitte,8.6,Placed,2022
STU1174,Student 1174,CSE,9.11,"React, AutoCAD, Python, SQL",IBM,8.99,Placed,2024
STU1175,Student 1175,CIVIL,5.5,"Java, React, SQL, C++",Not Placed,0.0,Not Placed,2024
STU1176,Student 1176,EEE,5.83,"Data Analysis, Python, Java, Excel",Oracle,14.32,Placed,2023
STU1177,Student 1177,EEE,8.18,"Machine Learning, Excel",L&T,5.55,Placed,2026
STU1178,Student 1178,ISE,9.39,"Data Analysis, AWS",Infosys,4.98,Placed,2024
STU1179,Student 1179,CSE,7.62,C++,Not Placed,0.0,Not Placed,2025
STU1180,Student 1180,CIVIL,5.55,"SQL, AWS, JavaScript",Not Placed,0.0,Not Placed,2023
STU1181,Student 1181,CSE,7.98,SQL,Bosch,12.13,Placed,2026
STU1182,Student 1182,CSE,9.42,"AutoCAD, C++, React, Python",Tech Mahindra,7.3,Placed,2026
STU1183,Student 1183,EEE,6.15,"Data Analysis, C++, Machine Learning",Not Placed,0.0,Not Placed,2023
STU1184,Student 1184,ME,6.02,"Excel, AWS, Data Analysis",Not Placed,0.0,Not Placed,2025
STU1185,Student 1185,ME,6.75,"Java, JavaScript, C++, React",Amazon,20.36,Placed,2025
STU1186,Student 1186,CIVIL,6.03,"SQL, Data Analysis",Deloitte,6.55,Placed,2026
STU1187,Student 1187,EEE,6.26,"Java, AutoCAD, Data Analysis",Not Placed,0.0,Not Placed,2026
STU1188,Student 1188,EEE,7.25,"JavaScript, Excel",Deloitte,12.76,Placed,2022
STU1189,Student 1189,EEE,6.45,"AutoCAD, Data Analysis",Not Placed,0.0,Not Placed,2025
STU1190,Student 1190,ECE,5.8,C++,Not Placed,0.0,Not Placed,2022
STU1191,Student 1191,CIVIL,8.38,Machine Learning,Wipro,6.78,Placed,2024
STU1192,Student 1192,ECE,7.68,Data Analysis,Capgemini,5.75,Placed,2025
STU1193,Student 1193,EEE,8.32,"AWS, Excel, Python",Not Placed,0.0,Not Placed,2023
STU1194,Student 1194,ME,6.67,"AWS, React, Data Analysis, Python",Wipro,7.89,Placed,2022
STU1195,Student 1195,ISE,8.45,"React, Data Analysis, Python",Not Placed,0.0,Not Placed,2025
STU1196,Student 1196,EEE,6.73,"SQL, AWS, JavaScript",Not Placed,0.0,Not Placed,2026
STU1197,Student 1197,EEE,6.2,"Python, AWS, JavaScript, SQL",Not Placed,0.0,Not Placed,2023
STU1198,Student 1198,CIVIL,6.88,"Data Analysis, Python, AutoCAD, React",Oracle,10.38,Placed,2023
STU1199,Student 1199,ECE,7.52,"C++, SQL, Machine Learning",Not Placed,0.0,Not Placed,2025
STU1200,Student 1200,CSE,7.24,Data Analysis,Google,22.55,Placed,2025
STU1201,Student 1201,CIVIL,5.72,"React, Data Analysis, Excel",IBM,7.79,Placed,2026
STU1202,Student 1202,ECE,5.68,AutoCAD,Not Placed,0.0,Not Placed,2025
STU1203,Student 1203,CIVIL,5.88,Excel,Not Placed,0.0,Not Placed,2024
STU1204,Student 1204,CSE,6.61,JavaScript,Microsoft,21.4,Placed,2026
STU1205,Student 1205,ECE,5.98,"SQL, Data Analysis",Tech Mahindra,4.0,Placed,2023
STU1206,Student 1206,ECE,5.86,AutoCAD,Wipro,6.72,Placed,2025
STU1207,Student 1207,ECE,9.37,"Machine Learning, C++, Data Analysis",Deloitte,13.09,Placed,2025
STU1208,Student 1208,ISE,8.54,"Data Analysis, SQL, C++",Deloitte,7.01,Placed,2023
STU1209,Student 1209,ECE,7.31,"React, C++",Google,15.41,Placed,2025
STU1210,Student 1210,ISE,5.93,"C++, Data Analysis",Not Placed,0.0,Not Placed,2024
STU1211,Student 1211,EEE,8.67,Machine Learning,Amazon,13.72,Placed,2026
STU1212,Student 1212,ME,5.97,"SQL, JavaScript, Data Analysis, C++",Wipro,6.34,Placed,2022
STU1213,Student 1213,ECE,6.86,C++,IBM,8.29,Placed,2025
STU1214,Student 1214,ME,8.69,"C++, Python, Java",Deloitte,12.16,Placed,2022
STU1215,Student 1215,CIVIL,9.94,"Java, Excel",Amazon,18.27,Placed,2024
STU1216,Student 1216,EEE,6.63,"Data Analysis, React",Not Placed,0.0,Not Placed,2023
STU1217,Student 1217,CIVIL,5.58,AWS,Not Placed,0.0,Not Placed,2022
STU1218,Student 1218,ME,8.25,"C++, AutoCAD, Java",Not Placed,0.0,Not Placed,2026
STU1219,Student 1219,ECE,7.69,"AutoCAD, SQL, C++, AWS",Capgemini,5.01,Placed,2025
STU1220,Student 1220,ISE,7.69,SQL,Not Placed,0.0,Not Placed,2024
STU1221,Student 1221,ISE,9.88,"AWS, SQL, Excel",Infosys,6.45,Placed,2025
STU1222,Student 1222,ISE,7.66,"JavaScript, SQL, Excel, Data Analysis",IBM,8.23,Placed,2024
STU1223,Student 1223,ME,9.26,React,Not Placed,0.0,Not Placed,2023
STU1224,Student 1224,EEE,6.36,"Python, Java, C++",Not Placed,0.0,Not Placed,2022
STU1225,Student 1225,CIVIL,7.81,JavaScript,Not Placed,0.0,Not Placed,2022
STU1226,Student 1226,ISE,7.27,"SQL, Python",Amazon,11.82,Placed,2024
STU1227,Student 1227,CSE,5.69,"Excel, Data Analysis, React, AutoCAD",Not Placed,0.0,Not Placed,2023
STU1228,Student 1228,ME,6.12,"AWS, Excel, React, SQL",Not Placed,0.0,Not Placed,2022
STU1229,Student 1229,ME,9.54,Python,TCS,6.86,Placed,2026
STU1230,Student 1230,CIVIL,5.63,"Data Analysis, AWS",Not Placed,0.0,Not Placed,2026
STU1231,Student 1231,ME,7.37,"SQL, Python",Deloitte,7.09,Placed,2025
STU1232,Student 1232,ECE,6.87,AWS,Not Placed,0.0,Not Placed,2022
STU1233,Student 1233,CSE,9.31,"Java, Python",Not Placed,0.0,Not Placed,2023
STU1234,Student 1234,CSE,6.34,"JavaScript, AWS",Oracle,13.61,Placed,2022
STU1235,Student 1235,ISE,9.31,"AutoCAD, Python",Cognizant,8.87,Placed,2023
STU1236,Student 1236,ECE,7.04,"JavaScript, Data Analysis",Capgemini,6.05,Placed,2024
STU1237,Student 1237,CIVIL,8.66,"Machine Learning, AWS",Bosch,5.42,Placed,2022
STU1238,Student 1238,ISE,9.23,"AWS, JavaScript, Excel",Not Placed,0.0,Not Placed,2025
STU1239,Student 1239,ME,7.87,"C++, AutoCAD, JavaScript, SQL",Not Placed,0.0,Not Placed,2024
STU1240,Student 1240,CSE,7.49,"Python, AWS",Capgemini,4.52,Placed,2024
STU1241,Student 1241,ISE,8.98,Python,Bosch,8.37,Placed,2024
STU1242,Student 1242,CSE,7.25,"C++, Data Analysis",Not Placed,0.0,Not Placed,2025
STU1243,Student 1243,EEE,8.14,"Data Analysis, Java, Excel, React",Google,25.03,Placed,2023
STU1244,Student 1244,CIVIL,8.94,"C++, AWS",Amazon,20.6,Placed,2024
STU1245,Student 1245,ISE,7.19,Python,L&T,7.1,Placed,2026
STU1246,Student 1246,CSE,9.32,AutoCAD,Wipro,7.65,Placed,2025
STU1247,Student 1247,ME,5.88,"SQL, Python",Not Placed,0.0,Not Placed,2023
STU1248,Student 1248,CIVIL,9.5,SQL,L&T,7.55,Placed,2026
STU1249,Student 1249,ECE,7.35,"AWS, Data Analysis, Machine Learning",Oracle,14.39,Placed,2024
STU1250,Student 1250,ME,6.91,"C++, Data Analysis, Machine Learning",Tech Mahindra,4.89,Placed,2022
STU1251,Student 1251,ISE,8.87,"AWS, Excel, Machine Learning, AutoCAD",Amazon,11.12,Placed,2026
STU1252,Student 1252,ISE,8.77,"Excel, React",Capgemini,7.54,Placed,2024
STU1253,Student 1253,CIVIL,6.51,"C++, AutoCAD",Tech Mahindra,6.62,Placed,2023
STU1254,Student 1254,ME,6.06,"JavaScript, C++, AWS",Infosys,7.67,Placed,2022
STU1255,Student 1255,ISE,9.48,"SQL, Python",Amazon,20.76,Placed,2022
STU1256,Student 1256,CSE,5.57,"React, C++",Tech Mahindra,4.79,Placed,2023
STU1257,Student 1257,ECE,9.57,Machine Learning,Bosch,7.86,Placed,2024
STU1258,Student 1258,EEE,9.23,"JavaScript, Python, C++, Java",Cognizant,7.26,Placed,2023
STU1259,Student 1259,ECE,6.2,"Data Analysis, Python, SQL, AWS",Accenture,9.11,Placed,2024
STU1260,Student 1260,ISE,8.03,"C++, JavaScript",Microsoft,34.66,Placed,2022
STU1261,Student 1261,CIVIL,6.06,C++,Not Placed,0.0,Not Placed,2024
STU1262,Student 1262,ISE,8.57,Python,Deloitte,10.77,Placed,2022
STU1263,Student 1263,EEE,5.63,"AutoCAD, AWS, Python",Cognizant,5.73,Placed,2022
STU1264,Student 1264,ISE,5.77,"AutoCAD, React",Not Placed,0.0,Not Placed,2023
STU1265,Student 1265,CSE,8.87,"Data Analysis, AutoCAD, React, SQL",Not Placed,0.0,Not Placed,2025
STU1266,Student 1266,ME,9.22,"React, JavaScript, AWS, Python",TCS,7.39,Placed,2025
STU1267,Student 1267,CIVIL,7.56,"Java, Data Analysis",Bosch,8.83,Placed,2026
STU1268,Student 1268,EEE,8.24,Data Analysis,Amazon,15.16,Placed,2023
STU1269,Student 1269,ME,7.65,"Data Analysis, Java, Machine Learning",Not Placed,0.0,Not Placed,2024
STU1270,Student 1270,EEE,8.23,"SQL, Python",Not Placed,0.0,Not Placed,2025
STU1271,Student 1271,ME,5.52,"JavaScript, Excel",Not Placed,0.0,Not Placed,2025
STU1272,Student 1272,ME,8.5,Java,Microsoft,15.62,Placed,2023
STU1273,Student 1273,ME,6.64,"AutoCAD, SQL, Machine Learning, JavaScript",Not Placed,0.0,Not Placed,2022
STU1274,Student 1274,CSE,9.22,"Excel, Java",Amazon,18.24,Placed,2025
STU1275,Student 1275,ME,7.32,"AutoCAD, Java",Not Placed,0.0,Not Placed,2026
STU1276,Student 1276,ME,8.22,"Data Analysis, Python, JavaScript, AutoCAD",Infosys,7.65,Placed,2026
STU1277,Student 1277,ISE,6.08,Data Analysis,Not Placed,0.0,Not Placed,2023
STU1278,Student 1278,ISE,6.87,JavaScript,Not Placed,0.0,Not Placed,2024
STU1279,Student 1279,ECE,7.0,"Machine Learning, C++, Java, Data Analysis",IBM,8.44,Placed,2025
STU1280,Student 1280,ECE,6.28,React,IBM,7.34,Placed,2024
STU1281,Student 1281,CIVIL,9.37,"JavaScript, AutoCAD",Google,19.44,Placed,2024
STU1282,Student 1282,EEE,7.03,"C++, AWS, SQL, Python",Not Placed,0.0,Not Placed,2022
STU1283,Student 1283,CSE,9.93,"SQL, JavaScript, Excel, Data Analysis",Oracle,11.88,Placed,2026
STU1284,Student 1284,EEE,6.85,"C++, Java",Oracle,16.55,Placed,2026
STU1285,Student 1285,ME,6.39,"AutoCAD, JavaScript",L&T,5.9,Placed,2024
STU1286,Student 1286,ISE,9.36,"Machine Learning, AutoCAD",Bosch,8.33,Placed,2023
STU1287,Student 1287,EEE,6.82,Data Analysis,Not Placed,0.0,Not Placed,2022
STU1288,Student 1288,ISE,8.56,"C++, SQL, Data Analysis",Wipro,8.28,Placed,2022
STU1289,Student 1289,EEE,6.42,"AutoCAD, React",Not Placed,0.0,Not Placed,2024
STU1290,Student 1290,ME,9.24,"Excel, AWS",L&T,8.71,Placed,2024
STU1291,Student 1291,EEE,7.37,React,Not Placed,0.0,Not Placed,2025
STU1292,Student 1292,CIVIL,9.71,AWS,Accenture,6.85,Placed,2022
STU1293,Student 1293,EEE,6.07,"C++, Data Analysis, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1294,Student 1294,ME,7.18,AWS,Not Placed,0.0,Not Placed,2022
STU1295,Student 1295,EEE,9.55,"Python, Data Analysis",TCS,8.15,Placed,2023
STU1296,Student 1296,ME,7.06,SQL,Google,33.29,Placed,2024
STU1297,Student 1297,EEE,6.04,SQL,Not Placed,0.0,Not Placed,2023
STU1298,Student 1298,EEE,9.65,"Machine Learning, Java",Amazon,18.25,Placed,2022
STU1299,Student 1299,CSE,5.95,"Data Analysis, Machine Learning, Java",Tech Mahindra,4.26,Placed,2025
STU1300,Student 1300,CIVIL,5.75,"React, Excel, AutoCAD, Python",L&T,7.96,Placed,2022
STU1301,Student 1301,CSE,6.72,C++,TCS,5.22,Placed,2022
STU1302,Student 1302,CSE,6.96,AutoCAD,Microsoft,18.57,Placed,2022
STU1303,Student 1303,ISE,8.89,"Python, Machine Learning, C++, Data Analysis",Tech Mahindra,6.5,Placed,2026
STU1304,Student 1304,EEE,7.54,"JavaScript, Machine Learning, AutoCAD",Bosch,6.2,Placed,2022
STU1305,Student 1305,CSE,8.19,"Machine Learning, AWS, C++",TCS,6.81,Placed,2022
STU1306,Student 1306,ECE,6.95,"React, SQL, AutoCAD",Not Placed,0.0,Not Placed,2026
STU1307,Student 1307,EEE,7.57,"SQL, JavaScript, AutoCAD, AWS",Capgemini,5.14,Placed,2022
STU1308,Student 1308,ME,9.19,"SQL, React, C++",Accenture,7.17,Placed,2025
STU1309,Student 1309,ME,6.71,"AutoCAD, JavaScript, Machine Learning, Data Analysis",Not Placed,0.0,Not Placed,2023
STU1310,Student 1310,EEE,6.45,"AutoCAD, SQL",Tech Mahindra,4.23,Placed,2024
STU1311,Student 1311,ME,6.74,"Excel, AutoCAD, SQL",Not Placed,0.0,Not Placed,2022
STU1312,Student 1312,EEE,7.92,AWS,Microsoft,23.11,Placed,2024
STU1313,Student 1313,EEE,6.12,"AWS, SQL, Machine Learning",Not Placed,0.0,Not Placed,2025
STU1314,Student 1314,ME,7.61,"SQL, C++",IBM,9.02,Placed,2026
STU1315,Student 1315,ME,5.93,"Java, React, JavaScript, Machine Learning",Cognizant,8.55,Placed,2026
STU1316,Student 1316,ME,8.16,Machine Learning,Deloitte,7.54,Placed,2023
STU1317,Student 1317,ECE,5.63,"Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2023
STU1318,Student 1318,ME,5.72,Data Analysis,Not Placed,0.0,Not Placed,2024
STU1319,Student 1319,ECE,8.35,"Python, Java, AutoCAD, AWS",Bosch,6.07,Placed,2026
STU1320,Student 1320,ISE,6.9,C++,Not Placed,0.0,Not Placed,2024
STU1321,Student 1321,CIVIL,9.14,"C++, Machine Learning, React, Data Analysis",Tech Mahindra,5.71,Placed,2025
STU1322,Student 1322,CSE,5.58,"AutoCAD, Java, C++",Not Placed,0.0,Not Placed,2022
STU1323,Student 1323,ISE,7.91,"AWS, AutoCAD",Bosch,11.1,Placed,2025
STU1324,Student 1324,ISE,7.27,"C++, React, Machine Learning, Java",Infosys,5.48,Placed,2025
STU1325,Student 1325,ECE,5.64,"Excel, Python, JavaScript, Data Analysis",Not Placed,0.0,Not Placed,2024
STU1326,Student 1326,ME,5.71,"React, Python, Machine Learning",Not Placed,0.0,Not Placed,2022
STU1327,Student 1327,CSE,7.34,"SQL, Excel, AWS",Capgemini,6.32,Placed,2024
STU1328,Student 1328,EEE,6.58,AutoCAD,Amazon,19.55,Placed,2025
STU1329,Student 1329,ECE,6.96,C++,Not Placed,0.0,Not Placed,2023
STU1330,Student 1330,ME,7.5,"Java, JavaScript, AWS, SQL",Not Placed,0.0,Not Placed,2025
STU1331,Student 1331,ECE,8.68,"Data Analysis, Excel",Tech Mahindra,8.01,Placed,2026
STU1332,Student 1332,CSE,9.47,"C++, React",Not Placed,0.0,Not Placed,2023
STU1333,Student 1333,EEE,6.44,C++,Cognizant,4.74,Placed,2023
STU1334,Student 1334,CIVIL,9.21,"React, JavaScript, AWS",Not Placed,0.0,Not Placed,2025
STU1335,Student 1335,ECE,7.85,"Java, SQL, C++, Data Analysis",Capgemini,8.14,Placed,2022
STU1336,Student 1336,ECE,9.18,"Python, React, SQL",TCS,7.67,Placed,2026
STU1337,Student 1337,EEE,8.28,"JavaScript, SQL, Machine Learning, AutoCAD",Amazon,18.53,Placed,2026
STU1338,Student 1338,ISE,9.83,"Data Analysis, JavaScript",Google,24.35,Placed,2022
STU1339,Student 1339,ECE,7.28,"Excel, Python, React",Accenture,8.38,Placed,2026
STU1340,Student 1340,EEE,5.66,"Machine Learning, AutoCAD",Not Placed,0.0,Not Placed,2026
STU1341,Student 1341,CIVIL,6.49,SQL,Deloitte,10.26,Placed,2025
STU1342,Student 1342,ISE,8.79,"Python, JavaScript, Excel, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1343,Student 1343,ME,7.14,"Machine Learning, Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2025
STU1344,Student 1344,ME,9.76,"Java, AWS, C++, Excel",TCS,6.2,Placed,2024
STU1345,Student 1345,CIVIL,9.58,"C++, Java",Tech Mahindra,8.4,Placed,2026
STU1346,Student 1346,CSE,6.79,"Machine Learning, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1347,Student 1347,ECE,9.6,"C++, Data Analysis",IBM,10.43,Placed,2023
STU1348,Student 1348,CIVIL,7.16,"Machine Learning, AutoCAD, SQL, Java",Not Placed,0.0,Not Placed,2026
STU1349,Student 1349,ISE,8.33,Excel,Oracle,12.76,Placed,2023
STU1350,Student 1350,CIVIL,8.51,"Java, Excel, AWS, Python",Amazon,20.18,Placed,2024
STU1351,Student 1351,ECE,5.92,"SQL, Excel, AutoCAD",Not Placed,0.0,Not Placed,2023
STU1352,Student 1352,ECE,7.47,"React, Excel",Accenture,9.26,Placed,2024
STU1353,Student 1353,ISE,6.45,"C++, Java, SQL",Not Placed,0.0,Not Placed,2026
STU1354,Student 1354,CSE,8.25,"Python, C++",Not Placed,0.0,Not Placed,2024
STU1355,Student 1355,CIVIL,6.06,"JavaScript, SQL, React",Not Placed,0.0,Not Placed,2022
STU1356,Student 1356,ECE,8.6,"Java, AWS",Microsoft,29.69,Placed,2023
STU1357,Student 1357,ISE,7.57,"Java, JavaScript, AutoCAD",Google,27.52,Placed,2022
STU1358,Student 1358,EEE,5.85,"Machine Learning, AWS, Data Analysis, React",Amazon,12.19,Placed,2022
STU1359,Student 1359,ECE,7.4,"SQL, Excel, JavaScript",Wipro,4.94,Placed,2023
STU1360,Student 1360,CIVIL,9.08,React,Not Placed,0.0,Not Placed,2023
STU1361,Student 1361,ME,9.54,JavaScript,Accenture,8.64,Placed,2026
STU1362,Student 1362,ECE,6.5,"Python, AWS, Data Analysis",Not Placed,0.0,Not Placed,2024
STU1363,Student 1363,ISE,8.0,"Excel, AutoCAD, C++",TCS,8.24,Placed,2022
STU1364,Student 1364,ISE,9.79,C++,Oracle,17.66,Placed,2024
STU1365,Student 1365,CIVIL,6.57,SQL,Not Placed,0.0,Not Placed,2022
STU1366,Student 1366,ISE,8.54,"JavaScript, Java",Not Placed,0.0,Not Placed,2026
STU1367,Student 1367,ME,9.56,"React, C++",Google,30.27,Placed,2025
STU1368,Student 1368,ECE,5.76,"AutoCAD, Python",Google,19.23,Placed,2025
STU1369,Student 1369,ME,8.11,JavaScript,Oracle,13.88,Placed,2026
STU1370,Student 1370,EEE,9.43,Data Analysis,Not Placed,0.0,Not Placed,2022
STU1371,Student 1371,CIVIL,8.97,"AWS, Python",Google,25.26,Placed,2026
STU1372,Student 1372,ECE,7.52,"Java, Excel, AWS",Not Placed,0.0,Not Placed,2025
STU1373,Student 1373,CSE,7.0,Java,Not Placed,0.0,Not Placed,2022
STU1374,Student 1374,CSE,9.81,"Data Analysis, JavaScript, SQL, Excel",Not Placed,0.0,Not Placed,2026
STU1375,Student 1375,EEE,7.77,"Machine Learning, C++, Data Analysis, Java",Capgemini,8.14,Placed,2022
STU1376,Student 1376,ME,7.02,"Machine Learning, C++, SQL",Microsoft,22.58,Placed,2025
STU1377,Student 1377,ISE,9.39,"AutoCAD, C++, JavaScript",Wipro,5.77,Placed,2022
STU1378,Student 1378,CSE,7.07,"JavaScript, Machine Learning",Not Placed,0.0,Not Placed,2026
STU1379,Student 1379,ISE,9.61,SQL,TCS,7.37,Placed,2024
STU1380,Student 1380,ME,6.73,"AutoCAD, Excel, Machine Learning",Not Placed,0.0,Not Placed,2022
STU1381,Student 1381,CSE,6.77,"Java, AWS, Machine Learning",Google,30.14,Placed,2023
STU1382,Student 1382,ISE,7.18,JavaScript,Amazon,19.84,Placed,2025
STU1383,Student 1383,ME,5.66,"C++, JavaScript, AWS",Accenture,5.23,Placed,2022
STU1384,Student 1384,CSE,7.27,Python,Not Placed,0.0,Not Placed,2026
STU1385,Student 1385,EEE,7.76,"AWS, Java",Not Placed,0.0,Not Placed,2022
STU1386,Student 1386,ME,8.81,"Python, SQL, C++",L&T,4.68,Placed,2025
STU1387,Student 1387,CIVIL,5.7,"Java, Python, Excel, JavaScript",Not Placed,0.0,Not Placed,2022
STU1388,Student 1388,EEE,9.81,SQL,Capgemini,5.48,Placed,2022
STU1389,Student 1389,CIVIL,8.78,"Data Analysis, Machine Learning",Amazon,11.36,Placed,2025
STU1390,Student 1390,ECE,9.52,"Java, Excel, React, Data Analysis",Infosys,6.15,Placed,2024
STU1391,Student 1391,ME,7.14,"Machine Learning, Python, React",Not Placed,0.0,Not Placed,2023
STU1392,Student 1392,ECE,5.59,"Data Analysis, SQL",Bosch,9.61,Placed,2026
STU1393,Student 1393,CIVIL,7.41,Java,Not Placed,0.0,Not Placed,2022
STU1394,Student 1394,ME,7.45,"Excel, Python",Not Placed,0.0,Not Placed,2025
STU1395,Student 1395,ME,7.19,"Excel, Python, Java",Not Placed,0.0,Not Placed,2026
STU1396,Student 1396,ECE,8.22,"Python, AutoCAD, AWS, Excel",Not Placed,0.0,Not Placed,2025
STU1397,Student 1397,CIVIL,7.41,"Python, Data Analysis, Excel, SQL",Cognizant,8.17,Placed,2025
STU1398,Student 1398,ME,9.03,"Excel, Java, Machine Learning",Oracle,17.29,Placed,2022
STU1399,Student 1399,EEE,9.25,"AutoCAD, JavaScript, Data Analysis",Cognizant,5.99,Placed,2026
STU1400,Student 1400,CSE,9.54,"Python, Machine Learning, AWS",Tech Mahindra,5.99,Placed,2026
STU1401,Student 1401,ME,8.47,"Data Analysis, JavaScript",Not Placed,0.0,Not Placed,2025
STU1402,Student 1402,CSE,6.66,Excel,Not Placed,0.0,Not Placed,2022
STU1403,Student 1403,ISE,9.26,"JavaScript, Java, AWS, C++",Cognizant,7.96,Placed,2026
STU1404,Student 1404,CSE,7.64,"Java, JavaScript, AutoCAD, React",TCS,6.05,Placed,2022
STU1405,Student 1405,CSE,7.93,"SQL, Data Analysis, AutoCAD, Machine Learning",Tech Mahindra,5.99,Placed,2024
STU1406,Student 1406,CIVIL,6.89,"Machine Learning, C++, Data Analysis",Google,31.97,Placed,2024
STU1407,Student 1407,ECE,7.76,"JavaScript, SQL",Wipro,6.48,Placed,2023
STU1408,Student 1408,ME,6.22,"JavaScript, C++, Machine Learning, React",Not Placed,0.0,Not Placed,2024
STU1409,Student 1409,ME,6.02,"C++, Python, SQL, React",Not Placed,0.0,Not Placed,2023
STU1410,Student 1410,ECE,8.59,"SQL, Python, Machine Learning, C++",Wipro,5.99,Placed,2023
STU1411,Student 1411,CIVIL,7.2,Python,Tech Mahindra,7.18,Placed,2026
STU1412,Student 1412,ECE,9.87,"Excel, Python, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1413,Student 1413,CSE,8.82,"SQL, JavaScript",Bosch,7.72,Placed,2026
STU1414,Student 1414,CSE,7.73,"React, Machine Learning, AWS",Not Placed,0.0,Not Placed,2025
STU1415,Student 1415,EEE,9.79,AutoCAD,Google,20.95,Placed,2024
STU1416,Student 1416,ECE,6.53,"Excel, Python",Not Placed,0.0,Not Placed,2022
STU1417,Student 1417,ECE,6.02,"Python, AWS, Java",IBM,10.0,Placed,2023
STU1418,Student 1418,CIVIL,8.36,"SQL, Data Analysis, JavaScript",TCS,4.66,Placed,2026
STU1419,Student 1419,ISE,8.06,Python,TCS,7.46,Placed,2024
STU1420,Student 1420,ECE,6.1,"JavaScript, C++, AWS",Deloitte,10.51,Placed,2022
STU1421,Student 1421,ISE,7.85,"SQL, React, Java, C++",Not Placed,0.0,Not Placed,2025
STU1422,Student 1422,CSE,6.32,React,Not Placed,0.0,Not Placed,2026
STU1423,Student 1423,ME,7.83,"Python, C++, JavaScript, Java",IBM,12.11,Placed,2023
STU1424,Student 1424,ME,6.01,"Python, JavaScript, Java, SQL",Not Placed,0.0,Not Placed,2022
STU1425,Student 1425,ME,8.86,Machine Learning,Not Placed,0.0,Not Placed,2023
STU1426,Student 1426,ISE,9.46,"JavaScript, AWS",Not Placed,0.0,Not Placed,2024
STU1427,Student 1427,CSE,7.08,"AutoCAD, Excel",Not Placed,0.0,Not Placed,2024
STU1428,Student 1428,CSE,7.93,Java,Bosch,7.16,Placed,2025
STU1429,Student 1429,ISE,8.43,"SQL, Excel",Capgemini,6.53,Placed,2025
STU1430,Student 1430,EEE,7.93,"C++, Java, AWS, JavaScript",Not Placed,0.0,Not Placed,2026
STU1431,Student 1431,ISE,9.29,"React, AWS, Python",Bosch,8.13,Placed,2022
STU1432,Student 1432,EEE,7.94,C++,Not Placed,0.0,Not Placed,2026
